"id","woman","birth_year","migration_background","urban","parental_edu","ability","university","income","owns_home","n_children","oracle_y0","oracle_y1"
2219,1,1965,0,1,8.5,-0.33,0,23.2,0,3,2.595,1.975
2220,0,1983,0,0,16.4,1.34,1,57.6,1,0,1.307,0.937
2221,0,1966,0,1,15,1.41,1,49.6,1,1,1.867,1.497
2222,1,1981,1,1,14.8,-1.09,0,27.9,0,0,1.995,1.375
2223,1,1960,0,1,14.2,-0.91,0,21.7,1,6,2.473,1.853
2224,1,1958,0,1,10.5,0.42,0,20.7,1,3,2.587,1.967
2225,1,1963,1,0,7.2,-0.73,0,10.6,1,8,3.159,2.539
2226,1,1965,1,1,14.3,1.65,1,49.9,1,0,2.162,1.542
2227,0,1973,0,0,9.8,-0.03,0,31.8,0,2,2.291,1.921
2228,1,1981,0,1,17.3,-0.45,1,26.5,0,1,1.484,0.864
2229,0,1969,0,0,8.2,-0.43,0,15.7,0,1,2.594,2.224
2230,1,1971,0,0,10.7,-0.02,0,29.1,0,0,2.297,1.677
2231,0,1970,0,1,10.7,-1.67,0,21,0,2,2.48,2.11
2232,0,1969,0,1,16,0.2,1,41.9,1,1,1.88,1.51
2233,1,1968,0,1,10.7,-1.43,0,11.9,0,3,2.512,1.892
2234,1,1968,0,1,14,0.05,0,32.9,1,2,2.07,1.45
2235,1,1965,0,1,12.1,-1.07,0,25.7,0,0,2.467,1.847
2236,1,1965,1,1,7.5,-0.02,1,39.7,0,2,2.864,2.244
2237,0,1982,0,1,14.4,-0.9,1,42.1,0,1,1.71,1.34
2238,1,1958,0,1,9.3,-0.6,0,12.4,0,3,2.819,2.199
2239,1,1982,0,1,20.2,2.04,1,67.7,0,0,0.883,0.263
2240,0,1978,0,1,10.7,-0.26,0,22.2,1,2,1.995,1.625
2241,0,1974,0,1,10.8,1.31,1,34.8,1,2,1.89,1.52
2242,0,1979,0,1,14.9,-0.94,0,19.4,0,4,1.785,1.415
2243,1,1972,0,1,11.6,0.13,1,40.7,1,2,2.081,1.461
2244,0,1966,1,0,10.8,-0.28,0,24.1,0,2,2.751,2.381
2245,1,1963,0,1,8.7,-1.6,0,19.6,0,1,2.839,2.219
2246,0,1972,0,1,13.2,1.46,1,48,1,4,1.775,1.405
2247,1,1967,1,1,10.2,-1.54,0,13,1,3,2.845,2.225
2248,1,1981,0,0,10.8,-1.66,0,15.4,1,5,2.197,1.577
2249,0,1979,0,1,12.1,1.26,0,28.6,0,4,1.641,1.271
2250,0,1974,0,0,13.2,2.29,1,59.3,1,1,1.683,1.313
2251,1,1983,0,1,12,-0.81,1,45,0,1,1.822,1.202
2252,0,1968,0,1,10.4,-0.12,0,35.3,0,0,2.335,1.965
2253,1,1962,0,0,10.6,0.93,0,27.9,1,1,2.468,1.848
2254,1,1974,0,0,11.6,1.48,0,31.9,1,2,1.911,1.291
2255,1,1960,0,1,6.2,2.18,0,34.3,1,4,2.542,1.922
2256,0,1963,0,1,13.2,-1.42,0,14.2,0,0,2.513,2.143
2257,1,1970,0,0,11.5,-0.91,0,29.3,0,3,2.413,1.793
2258,1,1977,0,1,9.2,-0.95,0,19.3,0,3,2.234,1.614
2259,1,1977,0,0,6.2,-0.76,1,21.2,0,4,2.505,1.885
2260,0,1983,0,0,12.4,-0.45,0,28.5,1,3,1.841,1.471
2261,0,1959,0,1,16.2,-0.4,1,38.3,1,1,2.297,1.927
2262,0,1963,0,1,10.7,-0.35,0,23.6,1,3,2.519,2.149
2263,1,1985,0,0,13.5,-0.11,1,37.4,1,0,1.649,1.029
2264,0,1966,0,0,10.4,0.11,0,17.8,0,0,2.468,2.098
2265,1,1960,0,1,12.1,-2.13,0,25.7,1,5,2.795,2.175
2266,0,1980,1,0,11.3,-0.36,1,45.3,0,3,2.253,1.883
2267,0,1964,0,0,11.5,0.93,0,23.1,1,1,2.339,1.969
2268,1,1967,1,0,11.7,-0.96,0,24,0,1,2.759,2.139
2269,0,1973,0,1,10.4,0.55,1,48.1,0,2,2.064,1.694
2270,0,1956,1,0,7,-1.12,0,9.7,0,2,3.469,3.099
2271,0,1957,0,1,14.2,0.51,0,26.2,1,4,2.361,1.991
2272,0,1959,0,1,17.7,0.85,1,43.9,1,0,2.009,1.639
2273,1,1979,0,1,14,1.64,1,49.9,1,1,1.457,0.837
2274,0,1964,1,1,10,0.07,0,24.4,0,1,2.719,2.349
2275,1,1957,0,0,9.8,-0.4,0,23.1,0,2,2.891,2.271
2276,0,1966,1,1,15.2,1.44,1,45,1,3,2.099,1.729
2277,0,1976,0,1,11.4,-0.06,0,35.7,0,2,1.987,1.617
2278,0,1985,0,0,9.5,0.75,0,41.3,1,4,1.787,1.417
2279,0,1959,0,0,9.7,-0.31,0,13.5,1,5,2.815,2.445
2280,0,1974,0,1,7,0,0,27.5,1,5,2.339,1.969
2281,0,1977,0,1,11.7,0.48,1,42.6,1,2,1.853,1.483
2282,1,1983,0,0,13.1,-0.62,1,32.9,0,2,1.821,1.201
2283,1,1975,0,0,14.9,1.31,1,43.5,0,1,1.683,1.063
2284,1,1976,0,0,12,-1.36,1,35.8,1,2,2.243,1.623
2285,0,1968,0,0,16.6,0.7,1,48.4,0,0,1.899,1.529
2286,1,1977,0,1,14.9,0.36,1,54,0,1,1.658,1.038
2287,0,1959,0,1,9.8,1.39,0,28.3,1,4,2.454,2.084
2288,1,1960,1,1,9.6,-1.53,0,13,0,2,3.121,2.501
2289,0,1960,0,0,12.3,0.89,0,25.5,1,1,2.428,2.058
2290,1,1980,0,1,14.6,-1.53,1,34.1,1,1,1.859,1.239
2291,0,1963,0,0,13.3,0.76,1,50,1,2,2.28,1.91
2292,0,1980,0,0,11.1,0.59,0,28.6,0,2,1.873,1.503
2293,1,1970,0,0,10.7,-0.19,0,25.1,0,2,2.358,1.738
2294,1,1970,0,1,8.2,1.76,0,32.4,1,5,2.131,1.511
2295,1,1978,0,1,8.4,-0.68,0,25.9,0,3,2.211,1.591
2296,0,1962,0,0,14.8,0.53,1,43.5,0,0,2.248,1.878
2297,1,1971,0,1,5,-1.89,0,15.3,0,1,2.857,2.237
2298,0,1984,1,0,9.6,-1.26,0,19.1,0,0,2.365,1.995
2299,1,1959,0,0,8.1,-1.59,0,7.9,1,3,3.115,2.495
2300,0,1973,0,1,7.8,0.34,1,41.9,1,2,2.268,1.898
2301,1,1964,0,0,12.9,1.48,0,35.8,0,2,2.164,1.544
2302,0,1963,0,1,12.9,0.18,1,35.8,1,1,2.294,1.924
2303,0,1963,0,1,13.6,0.5,1,36.6,1,3,2.198,1.828
2304,0,1977,0,1,17.6,1.72,1,51.6,1,0,1.274,0.904
2305,1,1977,0,0,12.4,-1.21,0,15.5,1,4,2.159,1.539
2306,1,1963,0,0,8.2,-1.63,0,18.8,0,1,2.977,2.357
2307,1,1963,0,0,9,-0.81,0,7.3,1,4,2.801,2.181
2308,0,1981,1,0,19.3,1.03,1,53,0,1,1.479,1.109
2309,1,1970,0,0,11.6,-0.99,0,22.9,0,0,2.417,1.797
2310,1,1959,0,1,11.2,0.63,0,28.4,1,2,2.475,1.855
2311,0,1967,0,0,10.3,-1.26,1,36.7,0,1,2.646,2.276
2312,1,1981,0,1,10,-0.56,0,25.4,1,1,1.985,1.365
2313,1,1967,0,0,11.5,0.11,0,27.4,0,2,2.361,1.741
2314,0,1961,0,1,14.2,1.4,1,63.5,1,3,2.092,1.722
2315,0,1966,0,1,11.4,-0.57,0,22.8,1,5,2.404,2.034
2316,1,1974,0,0,9.9,1,1,32,1,2,2.096,1.476
2317,0,1970,0,0,16,-0.28,1,50.5,1,2,2.018,1.648
2318,0,1966,0,0,10.2,1.39,0,23.2,0,3,2.289,1.919
2319,1,1980,0,1,12.3,0.36,0,18.6,1,2,1.728,1.108
2320,0,1970,0,1,10.9,-0.29,0,37.1,0,2,2.259,1.889
2321,0,1984,0,1,15.1,-0.06,1,45.2,1,0,1.469,1.099
2322,1,1978,0,1,13.3,1.37,1,48,1,2,1.579,0.959
2323,0,1970,0,1,11.8,1.23,1,45.2,1,2,1.97,1.6
2324,1,1968,0,1,8.3,-0.33,0,19.3,1,7,2.505,1.885
2325,1,1982,0,1,15.8,1.2,1,48.1,1,1,1.302,0.682
2326,1,1962,1,0,13,-0.63,0,14.4,0,4,2.793,2.173
2327,0,1965,1,0,12.1,1.29,1,47.8,0,2,2.462,2.092
2328,1,1978,1,1,10.4,-1.78,1,20.9,0,0,2.494,1.874
2329,1,1967,0,1,9.3,0.42,0,28.3,0,3,2.361,1.741
2330,0,1965,1,1,7.1,1.1,0,23.6,1,8,2.723,2.353
2331,0,1984,0,1,12.6,-0.72,1,35.1,0,0,1.734,1.364
2332,0,1963,0,1,10.9,0.49,0,23.2,0,3,2.379,2.009
2333,0,1984,0,0,12.3,-0.53,1,37.3,0,2,1.826,1.456
2334,1,1976,0,0,15,-0.04,1,40.1,0,1,1.845,1.225
2335,0,1961,0,1,14.3,0.28,1,36.3,1,2,2.254,1.884
2336,0,1971,0,1,11.8,0,1,33.1,0,2,2.122,1.752
2337,0,1962,0,1,11.6,0.87,1,33.8,0,3,2.31,1.94
2338,1,1972,1,1,11.2,-0.87,0,20.4,0,2,2.507,1.887
2339,1,1957,1,1,14.2,-0.53,0,26.5,0,1,2.767,2.147
2340,0,1984,0,0,17.4,2.99,1,58.8,1,1,0.959,0.589
2341,0,1959,0,0,8.9,-0.06,0,34.8,1,4,2.831,2.461
2342,0,1981,0,1,11.6,-0.6,0,31.2,1,1,1.885,1.515
2343,1,1958,0,0,10.7,-0.89,0,17.4,0,3,2.871,2.251
2344,0,1984,0,0,14,0.79,0,46.1,0,1,1.515,1.145
2345,1,1965,0,1,11.6,-0.19,0,31.3,0,3,2.367,1.747
2346,0,1971,1,0,13.1,-1.22,0,21.3,0,4,2.568,2.198
2347,0,1959,0,1,12,-0.17,0,19.7,0,1,2.541,2.171
2348,1,1969,0,0,7,-2.42,0,4.7,1,3,2.972,2.352
2349,0,1970,0,0,12.1,-0.6,0,20.5,1,3,2.325,1.955
2350,0,1967,0,0,10.5,-1.35,0,21,1,2,2.647,2.277
2351,1,1955,0,1,9.4,0.26,0,18.1,0,2,2.786,2.166
2352,1,1980,0,0,11.2,0.73,1,54.7,1,2,1.846,1.226
2353,1,1970,0,1,18.2,-1.33,1,37,0,2,1.93,1.31
2354,0,1961,0,1,14,1.03,1,44.6,0,0,2.161,1.791
2355,1,1976,0,0,13.6,-0.77,0,25.2,1,3,2.047,1.427
2356,0,1964,0,1,10,1.02,1,32.3,1,2,2.326,1.956
2357,1,1963,0,0,17.3,0.52,1,38.7,1,2,2.049,1.429
2358,1,1963,0,0,10.2,-0.83,0,19,1,2,2.725,2.105
2359,1,1979,0,1,7.1,-1.66,1,22.5,1,5,2.411,1.791
2360,1,1975,0,0,12.4,-0.82,1,27.8,0,2,2.169,1.549
2361,0,1981,1,0,17.8,0.82,1,46.8,1,1,1.61,1.24
2362,1,1966,0,1,7.1,0.52,0,36,1,4,2.526,1.906
2363,0,1983,0,1,12.9,1.6,0,30.2,1,2,1.4,1.03
2364,0,1980,0,0,7,-2.29,0,16.1,0,3,2.578,2.208
2365,1,1967,0,1,14.2,-0.25,0,32.4,0,2,2.136,1.516
2366,1,1985,0,1,13.3,-0.83,0,26.2,1,1,1.671,1.051
2367,0,1968,0,0,10.5,0.66,1,53.6,0,3,2.311,1.941
2368,0,1977,0,0,11.4,-1.64,0,18.7,1,3,2.291,1.921
2369,1,1977,0,0,13.4,-0.95,0,38.2,1,1,2.054,1.434
2370,1,1980,1,1,11.6,-0.56,0,39,0,4,2.162,1.542
2371,1,1955,0,0,12.7,-0.45,0,36.1,1,4,2.773,2.153
2372,1,1981,0,1,11,0.44,0,29,0,1,1.769,1.149
2373,1,1984,0,1,13.8,1.28,1,58.6,1,1,1.355,0.735
2374,0,1968,0,0,12.2,0.96,0,36.7,1,2,2.152,1.782
2375,1,1963,0,0,11.4,0.44,1,32.4,1,3,2.454,1.834
2376,1,1973,0,1,10.5,0.03,0,34.2,1,0,2.136,1.516
2377,1,1968,0,1,8.5,-0.79,0,22.2,1,2,2.562,1.942
2378,0,1983,0,0,9.3,-1.64,0,25,0,2,2.226,1.856
2379,1,1969,0,1,10.1,-0.51,0,27,0,2,2.38,1.76
2380,1,1983,0,1,12.2,-1.77,1,19.4,0,1,1.952,1.332
2381,0,1973,0,1,10.4,-0.01,1,39.5,1,2,2.148,1.778
2382,1,1971,1,1,15.4,0.92,1,41.5,0,1,1.994,1.374
2383,0,1983,0,0,12.8,0.09,0,39,1,2,1.733,1.363
2384,1,1974,0,1,14.6,-1.79,1,41.7,0,1,2.102,1.482
2385,1,1973,1,1,10.6,-1.39,0,18.3,1,2,2.591,1.971
2386,1,1956,0,0,11.3,-1.48,0,12.1,0,3,2.988,2.368
2387,1,1980,1,1,15.6,0.73,0,49.8,0,2,1.704,1.084
2388,1,1957,0,0,9.8,-0.92,0,32.2,1,0,2.968,2.348
2389,1,1959,0,0,12.4,0.34,0,22.9,0,1,2.539,1.919
2390,1,1959,0,1,11.8,0.67,0,36.2,0,2,2.428,1.808
2391,1,1956,0,1,10.4,0.44,0,20.5,1,4,2.659,2.039
2392,0,1959,0,0,10.5,-1.02,0,30.2,0,5,2.869,2.499
2393,1,1957,1,1,11.9,-0.59,0,36.7,0,2,2.929,2.309
2394,1,1957,0,0,7.4,-0.73,0,12.6,1,5,3.1,2.48
2395,0,1970,1,1,10.2,-1.15,0,18.9,1,3,2.684,2.314
2396,1,1981,0,1,12.4,-0.49,1,40,1,3,1.816,1.196
2397,1,1967,0,1,13,-0.08,1,39.8,0,0,2.19,1.57
2398,1,1984,0,0,17.4,0.56,1,45.6,1,2,1.323,0.703
2399,1,1982,0,1,10.5,0.52,1,38.6,1,2,1.756,1.136
2400,1,1960,0,0,12.2,1.35,1,56.8,1,5,2.366,1.746
2401,1,1985,0,1,12.7,0.11,1,41.2,1,0,1.569,0.949
2402,0,1980,1,1,12.2,-0.42,1,34.8,1,2,2.102,1.732
2403,1,1963,0,1,11.3,-1.11,0,13.6,1,4,2.594,1.974
2404,0,1981,0,0,8.3,1.01,1,40.1,0,1,1.962,1.592
2405,0,1958,1,1,10.9,0.84,1,41.7,0,1,2.747,2.377
2406,1,1955,0,0,10.1,-1.04,0,15.7,1,1,3.034,2.414
2407,0,1959,0,1,10.8,-0.51,0,23.2,1,1,2.673,2.303
2408,0,1971,0,1,12.4,0.89,1,41.7,1,0,1.948,1.578
2409,1,1983,0,1,16.8,-0.21,1,51,1,0,1.412,0.792
2410,0,1977,0,1,13.4,1.49,1,38.9,0,2,1.587,1.217
2411,0,1981,0,1,10.7,-0.28,0,27,0,0,1.897,1.527
2412,1,1961,1,0,13,0.68,0,21,1,2,2.63,2.01
2413,1,1981,0,1,17.7,1.71,1,61.8,1,0,1.133,0.513
2414,0,1976,0,1,15.9,1.42,1,51.4,0,1,1.466,1.096
2415,1,1961,0,1,10.5,0.46,0,30.8,1,3,2.479,1.859
2416,0,1957,0,1,5.1,-0.19,0,19.3,0,3,3.072,2.702
2417,0,1964,0,0,12.5,-0.09,0,21,0,0,2.427,2.057
2418,1,1958,0,1,16.9,1.2,1,43.4,1,0,2.044,1.424
2419,0,1963,0,0,14,0.57,0,38.7,0,2,2.261,1.891
2420,0,1979,0,1,17.1,0.66,1,45.4,1,2,1.398,1.028
2421,1,1975,0,0,12.6,0.24,0,22.1,1,0,1.996,1.376
2422,0,1980,0,1,14.6,-0.91,0,22,1,2,1.766,1.396
2423,0,1981,0,1,7.5,-0.03,0,27.4,1,3,2.072,1.702
2424,1,1974,0,0,12.7,1.58,0,35.7,0,2,1.822,1.202
2425,1,1961,0,1,14.4,1.33,1,51.8,0,1,2.089,1.469
2426,1,1961,1,1,14.8,2.02,1,50.3,1,0,2.209,1.589
2427,1,1960,0,1,13.2,0.31,1,40.8,1,0,2.355,1.735
2428,0,1981,0,0,12.4,0.75,1,47.8,0,0,1.729,1.359
2429,1,1963,0,1,9.6,-0.08,0,34.2,0,3,2.552,1.932
2430,1,1967,0,1,15.1,0.12,1,48.1,0,1,2.019,1.399
2431,0,1972,0,1,6,-2.25,0,6.7,1,5,2.811,2.441
2432,0,1971,1,1,11,-0.55,0,26.1,1,4,2.507,2.137
2433,0,1968,0,1,19.2,0.63,1,58,0,1,1.636,1.266
2434,1,1983,0,0,11.3,0.66,1,39.9,0,1,1.748,1.128
2435,0,1975,0,1,7.5,-1.79,0,23.6,0,2,2.541,2.171
2436,0,1983,0,1,17.5,2.27,1,60,1,0,0.994,0.624
2437,0,1967,0,0,14,1.64,1,57.4,1,3,1.965,1.595
2438,0,1976,1,1,10.8,-0.63,0,27.9,1,3,2.363,1.993
2439,0,1975,0,0,12.8,0.07,0,22.8,1,1,2.009,1.639
2440,1,1960,0,0,9,2.38,0,41.1,0,2,2.424,1.804
2441,1,1973,0,0,14.8,-1.66,1,40.6,0,1,2.203,1.583
2442,0,1960,1,1,11.4,0.47,1,34.7,1,3,2.701,2.331
2443,1,1963,0,0,9.9,-1.38,0,14.6,1,4,2.826,2.206
2444,0,1956,1,0,12.6,-0.62,0,23,1,4,3.022,2.652
2445,0,1965,0,1,12.5,0.96,0,41.4,1,2,2.135,1.765
2446,0,1970,1,1,7.6,-0.16,0,23.2,0,1,2.709,2.339
2447,1,1956,0,1,13.1,-0.8,0,14.6,1,2,2.665,2.045
2448,1,1980,0,0,17.2,2.39,1,54.3,1,1,1.198,0.578
2449,1,1955,0,0,10,-1.31,0,24.4,0,2,3.081,2.461
2450,1,1965,0,0,13.4,-0.29,1,29.6,1,1,2.363,1.743
2451,0,1956,1,1,11.7,0.26,0,29.1,1,1,2.849,2.479
2452,0,1983,0,0,13.7,-0.04,0,33.6,1,2,1.694,1.324
2453,1,1963,0,1,11.2,0.05,1,40.1,1,5,2.426,1.806
2454,1,1956,0,0,13,0.79,0,39,0,0,2.533,1.913
2455,0,1982,0,0,9.3,-0.22,0,25.9,0,0,2.047,1.677
2456,0,1969,0,1,11.6,0.64,0,32,0,2,2.107,1.737
2457,0,1976,0,0,13.2,-1.36,0,32,0,0,2.163,1.793
2458,1,1980,0,0,14.9,0.43,1,49.1,0,0,1.645,1.025
2459,0,1978,1,1,16.8,-0.58,1,40,1,2,1.888,1.518
2460,0,1971,0,0,9.9,-0.62,0,28.8,1,4,2.44,2.07
2461,0,1959,0,0,12.5,0.95,0,40.7,1,5,2.441,2.071
2462,1,1972,1,0,11.5,-1.82,0,21,0,2,2.73,2.11
2463,0,1968,0,1,11.7,1.94,1,49.3,0,0,1.938,1.568
2464,1,1979,0,1,15.9,-0.59,1,44.1,0,1,1.665,1.045
2465,1,1983,0,0,8.8,-0.83,0,15.6,1,3,2.138,1.518
2466,0,1969,0,0,11,-0.16,1,35.8,1,2,2.367,1.997
2467,1,1957,1,0,11.7,0.85,0,26.4,0,4,2.827,2.207
2468,1,1979,0,1,11,-0.61,0,29.3,1,1,1.995,1.375
2469,0,1979,0,0,13.1,0.22,0,27.5,0,2,1.83,1.46
2470,0,1975,0,0,16.7,0.47,1,45.7,1,3,1.689,1.319
2471,1,1967,0,1,10.9,0.47,0,34.2,1,1,2.247,1.627
2472,0,1977,0,1,15.6,1.3,1,50.1,1,2,1.47,1.1
2473,1,1983,0,1,11.5,1.13,1,44.7,1,0,1.565,0.945
2474,1,1967,0,0,16.5,-1.01,0,35.4,0,2,2.196,1.576
2475,1,1979,1,1,13.8,0.83,1,39.6,1,0,1.842,1.222
2476,0,1957,0,0,11.9,0.17,0,30.6,0,2,2.666,2.296
2477,0,1972,0,1,15.7,0.52,1,41.1,0,1,1.75,1.38
2478,1,1964,0,0,16.8,-0.21,1,38.2,0,2,2.159,1.539
2479,1,1969,1,0,12.1,-0.5,0,34.1,0,0,2.594,1.974
2480,1,1972,0,1,8.5,-0.94,0,26.4,1,2,2.449,1.829
2481,1,1979,0,1,12.7,0.77,1,38.6,1,2,1.673,1.053
2482,1,1974,0,1,13,-0.62,0,23.2,0,1,2.033,1.413
2483,0,1955,0,0,14.2,0.87,0,26.6,0,1,2.475,2.105
2484,0,1982,0,0,18.1,0.12,1,42.8,0,0,1.41,1.04
2485,1,1985,1,1,14.6,-0.04,1,40.4,1,0,1.715,1.095
2486,1,1961,0,1,18.8,1.85,1,56.4,1,0,1.718,1.098
2487,0,1963,1,1,10.9,1.13,1,36.1,1,7,2.534,2.164
2488,0,1982,0,1,13.5,1.63,1,56.3,1,2,1.39,1.02
2489,0,1973,0,0,12.2,0.14,1,44,0,3,2.105,1.735
2490,1,1961,0,1,7.5,-1.18,0,11.9,1,2,2.924,2.304
2491,1,1971,0,1,13.5,0.26,0,25.7,1,4,1.969,1.349
2492,1,1985,0,0,10.5,-1.55,0,33.3,0,2,2.064,1.444
2493,1,1975,0,0,13.1,-1.77,0,22,0,0,2.265,1.645
2494,1,1961,0,1,13.7,0.16,0,23.2,1,1,2.311,1.691
2495,1,1968,0,1,15.4,-0.53,0,26.9,1,2,2.063,1.443
2496,1,1978,0,0,11.8,-0.24,1,32,1,2,2.02,1.4
2497,1,1985,0,0,18.2,0.87,1,60.3,1,0,1.189,0.569
2498,1,1970,1,0,10.9,-0.61,0,21.3,1,3,2.657,2.037
2499,1,1960,0,0,7.6,1.18,0,31.9,0,3,2.699,2.079
2500,0,1973,0,1,8.9,-1.45,0,18.4,1,2,2.464,2.094
2501,0,1970,0,0,9.1,-0.05,0,22.6,1,11,2.443,2.073
2502,1,1978,0,0,11.7,0.27,0,25.5,0,0,1.949,1.329
2503,0,1973,0,1,11.7,-1.06,0,22.7,1,1,2.22,1.85
2504,1,1984,0,0,13.3,-0.06,1,44.8,0,1,1.688,1.068
2505,0,1979,0,1,12.7,-0.16,1,44.8,0,1,1.814,1.444
2506,0,1956,0,0,12.8,1.56,1,48.9,1,2,2.431,2.061
2507,1,1974,0,1,10.4,-0.35,1,31.7,1,0,2.165,1.545
2508,0,1980,1,0,11.5,2.79,1,59.6,1,1,1.767,1.397
2509,0,1972,0,1,15.2,1.88,1,49.8,1,1,1.58,1.21
2510,1,1972,1,0,14.2,-0.54,0,29.4,0,0,2.359,1.739
2511,1,1980,0,0,11.9,0.61,1,38.1,1,1,1.817,1.197
2512,0,1970,0,1,10.8,0.92,0,40.5,0,0,2.085,1.715
2513,1,1966,0,1,13.6,-0.93,0,22.3,1,5,2.311,1.691
2514,1,1960,0,1,9.9,0.56,0,35.1,1,4,2.538,1.918
2515,0,1955,0,0,7.5,-1.35,0,16.4,1,0,3.254,2.884
2516,1,1978,1,1,12.6,-0.93,1,22.6,1,1,2.22,1.6
2517,0,1984,1,0,12.5,-0.35,0,29.9,1,1,2.035,1.665
2518,1,1980,0,1,13.6,0.21,0,33.1,1,3,1.665,1.045
2519,0,1961,0,0,11.5,-0.86,0,29.1,0,3,2.71,2.34
2520,1,1977,0,1,11.9,0.94,1,43.5,0,1,1.77,1.15
2521,0,1956,0,0,8.4,-1.05,0,16.2,1,4,3.115,2.745
2522,0,1978,0,1,14,0.38,1,43.2,1,1,1.679,1.309
2523,0,1969,0,1,12,1.1,0,36.7,0,0,2.012,1.642
2524,1,1969,0,0,12.2,0.1,0,23.8,1,4,2.247,1.627
2525,0,1958,0,0,6.8,0.62,0,30.3,0,3,2.903,2.533
2526,0,1961,1,0,14.2,0.76,1,42,1,3,2.538,2.168
2527,1,1967,0,0,12.4,-1.41,0,41.9,0,3,2.53,1.91
2528,0,1971,0,0,10.6,-2.23,0,13.4,0,2,2.636,2.266
2529,0,1985,0,0,14.9,-0.02,0,35.3,1,0,1.543,1.173
2530,0,1957,0,0,8,-1.25,0,16,0,4,3.138,2.768
2531,0,1972,0,1,13.1,0.16,0,24.1,0,1,1.977,1.607
2532,1,1965,0,1,9.2,1.12,0,20.7,0,4,2.331,1.711
2533,1,1978,0,0,11.4,-0.34,1,44.7,1,2,2.06,1.44
2534,0,1963,0,0,13.3,-0.84,0,32,0,0,2.52,2.15
2535,1,1975,0,0,11,0.52,1,37.9,1,1,2.061,1.441
2536,1,1984,0,0,11.5,-2.09,1,20.6,1,3,2.113,1.493
2537,0,1979,1,1,19.9,0.51,1,49.9,1,1,1.484,1.114
2538,0,1979,0,0,12.5,-0.88,0,17.9,1,4,2.035,1.665
2539,0,1973,0,1,15,0.62,1,50.5,1,2,1.747,1.377
2540,1,1970,0,0,12.7,-0.49,0,27.6,1,4,2.269,1.649
2541,1,1960,0,1,4,-0.44,0,18.7,1,4,3.081,2.461
2542,1,1985,0,0,7.8,0.83,0,31.7,1,4,1.887,1.267
2543,1,1969,0,0,11,0.35,1,46.6,0,2,2.291,1.671
2544,1,1977,0,1,14.2,1.08,1,40,0,1,1.596,0.976
2545,0,1979,0,0,16.5,0.52,1,53.9,1,2,1.559,1.189
2546,0,1980,0,1,13.8,-0.2,1,41.1,0,1,1.713,1.343
2547,0,1962,0,0,7.2,0.69,0,22.5,1,5,2.73,2.36
2548,0,1960,1,0,12.6,-0.87,0,21.9,0,1,2.922,2.552
2549,0,1955,0,1,12.7,0.05,0,25,0,4,2.598,2.228
2550,0,1963,0,1,9.7,0.23,0,32.6,1,1,2.499,2.129
2551,0,1983,1,1,9.2,-0.07,1,44.7,0,0,2.147,1.777
2552,1,1971,0,1,12.4,-0.74,0,19.1,0,5,2.193,1.573
2553,0,1956,0,1,8.1,-1.15,0,13.8,0,0,3.05,2.68
2554,1,1957,0,0,15.7,0.05,0,31.9,1,3,2.43,1.81
2555,0,1974,1,1,12.2,-1.01,0,25.2,1,3,2.395,2.025
2556,0,1956,0,0,9,-0.7,0,16.2,0,3,3.022,2.652
2557,1,1976,0,0,9.1,0.37,0,38.9,0,4,2.176,1.556
2558,1,1984,0,0,14.7,-1.4,0,20.9,1,2,1.796,1.176
2559,0,1985,0,0,13.8,-1,1,31.6,1,3,1.762,1.392
2560,1,1970,0,1,8.5,-0.67,0,17,1,4,2.476,1.856
2561,0,1968,0,1,8.3,-0.25,0,15.3,1,3,2.494,2.124
2562,0,1956,1,1,11.4,1.47,0,23.4,1,3,2.688,2.318
2563,0,1966,0,0,11.2,0.57,1,43.6,0,0,2.345,1.975
2564,1,1968,0,1,14.5,0.73,1,54.8,1,2,1.934,1.314
2565,0,1956,0,0,11.5,-0.25,0,16.7,1,5,2.789,2.419
2566,1,1963,0,1,10.7,-0.91,0,21.9,0,4,2.603,1.983
2567,0,1978,0,1,14,-0.09,0,29.7,0,2,1.75,1.38
2568,0,1967,0,0,7.1,0.7,0,23.3,0,2,2.565,2.195
2569,0,1977,1,1,10.7,-1.53,0,15.4,0,1,2.47,2.1
2570,0,1960,0,1,8.5,-1.94,0,7,1,3,3.006,2.636
2571,1,1955,0,1,13.3,0.02,1,46.8,0,3,2.562,1.942
2572,1,1962,0,1,10.3,-0.49,0,12.6,0,0,2.6,1.98
2573,0,1973,0,1,15,0.12,1,36.6,1,3,1.822,1.452
2574,0,1983,0,0,12.9,-1.33,1,52.5,1,0,1.94,1.57
2575,1,1979,0,1,14,0.58,0,46.2,1,2,1.616,0.996
2576,0,1957,0,1,10.6,-0.23,1,37.9,0,1,2.713,2.343
2577,0,1965,0,1,8.8,0.54,0,16.6,1,1,2.444,2.074
2578,1,1982,0,1,13.5,-1.4,0,26.1,1,0,1.844,1.224
2579,1,1964,0,0,4.5,-1.75,1,16.9,1,1,3.208,2.588
2580,1,1969,0,0,16.1,0.44,1,45.7,1,0,1.937,1.317
2581,0,1955,0,0,13.9,0.03,0,28,1,2,2.622,2.252
2582,1,1973,0,1,15.1,-0.25,1,52,0,2,1.872,1.252
2583,0,1967,0,0,18,-1.46,1,30.1,1,1,2.164,1.794
2584,0,1976,0,1,11.1,-0.36,0,42.3,0,2,2.051,1.681
2585,0,1969,0,0,10.3,0.08,1,35.2,1,1,2.378,2.008
